time	V(vin)	V(vout)	V(n002)
6.137575843264550e-003	7.607154e+000	-8.888599e+000	1.845998e-001
6.137875612803817e-003	7.619366e+000	-8.891139e+000	1.850688e-001
6.139238237117125e-003	7.674535e+000	-8.890817e+000	1.849655e-001
6.146502187753105e-003	7.959047e+000	-8.890970e+000	1.849472e-001
6.165372365261618e-003	8.619307e+000	-8.891008e+000	1.849386e-001
6.185880177761617e-003	9.199369e+000	-8.891016e+000	1.849394e-001
6.206387990261616e-003	9.626903e+000	-8.891020e+000	1.849374e-001
6.226895802761615e-003	9.894816e+000	-8.891022e+000	1.849380e-001
6.247403615261614e-003	9.998670e+000	-8.891023e+000	1.849373e-001
6.267911427761613e-003	9.936740e+000	-8.891024e+000	1.849373e-001
6.288419240261612e-003	9.710053e+000	-8.891024e+000	1.849374e-001
6.308927052761611e-003	9.322371e+000	-8.891024e+000	1.849370e-001
6.329434865261610e-003	8.780118e+000	-8.891024e+000	1.849377e-001
6.349942677761609e-003	8.092286e+000	-8.891024e+000	1.849369e-001
6.370450490261608e-003	7.270281e+000	-8.891024e+000	1.849379e-001
6.390958302761607e-003	6.327731e+000	-8.891023e+000	1.849369e-001
6.411466115261606e-003	5.280263e+000	-8.891022e+000	1.849381e-001
6.431973927761605e-003	4.145247e+000	-8.891022e+000	1.849370e-001
6.452481740261604e-003	2.941500e+000	-8.891021e+000	1.849384e-001
6.472989552761603e-003	1.688981e+000	-8.891020e+000	1.849373e-001
6.475355703451311e-003	1.542156e+000	-8.891102e+000	1.849248e-001
6.477721854141018e-003	1.395081e+000	-8.891146e+000	1.849182e-001
6.480088004830725e-003	1.247756e+000	-8.891152e+000	1.849175e-001
6.482454155520433e-003	1.100181e+000	-8.891119e+000	1.849226e-001
6.484820306210140e-003	9.523566e-001	-8.891047e+000	1.849337e-001
6.487186456899848e-003	8.042821e-001	-8.890937e+000	1.849506e-001
6.489552607589555e-003	6.559577e-001	-8.890789e+000	1.849734e-001
6.489754566345846e-003	6.432950e-001	-8.890761e+000	1.849794e-001
6.489956525102137e-003	6.306313e-001	-8.890696e+000	1.849902e-001
6.490158483858428e-003	6.179667e-001	-8.890593e+000	1.850059e-001
6.490360442614718e-003	6.053010e-001	-8.890452e+000	1.850264e-001
6.490562401371009e-003	5.926344e-001	-8.890273e+000	1.850519e-001
6.490764360127300e-003	5.799668e-001	-8.890056e+000	1.850821e-001
6.490966318883591e-003	5.672982e-001	-8.889802e+000	1.851173e-001
6.491148726543378e-003	5.558553e-001	-8.888719e+000	1.853117e-001
6.491337848741097e-003	5.439904e-001	-8.887424e+000	1.855266e-001
6.492120007985623e-003	4.949122e-001	-8.881829e+000	1.863063e-001
6.493013904265081e-003	4.388084e-001	-8.869235e+000	1.881435e-001
6.493662821704448e-003	3.980714e-001	-8.851331e+000	1.908047e-001
6.494291956001760e-003	3.585701e-001	-8.815264e+000	1.961021e-001
6.494885333783700e-003	3.213086e-001	-8.749804e+000	2.064576e-001
6.495443067067581e-003	2.862814e-001	-8.649146e+000	2.235787e-001
6.495913397035541e-003	2.567406e-001	-8.532733e+000	2.436694e-001
6.496336148177301e-003	2.301863e-001	-8.407405e+000	2.648794e-001
6.496763357285424e-003	2.033502e-001	-8.267013e+000	2.883210e-001
6.497268548725149e-003	1.716137e-001	-8.088202e+000	3.180059e-001
6.497881755112973e-003	1.330893e-001	-7.854530e+000	3.565186e-001
6.498870660342516e-003	7.095791e-002	-7.439845e+000	4.237774e-001
6.500848470801604e-003	-5.331074e-002	-6.495172e+000	5.752773e-001
6.504447447679479e-003	-2.794050e-001	-4.519119e+000	9.003457e-001
6.507891443305667e-003	-4.956309e-001	-2.378160e+000	1.262306e+000
6.510440633590682e-003	-6.555340e-001	-6.423076e-001	1.557528e+000
6.511517565113000e-003	-7.230385e-001	1.287806e-001	1.687704e+000
6.512139230867343e-003	-7.619910e-001	5.808921e-001	1.763646e+000
6.512966253817012e-003	-8.137928e-001	1.171041e+000	1.863104e+000
6.513233780148794e-003	-8.305451e-001	1.338315e+000	1.891528e+000
6.513358455805256e-003	-8.383514e-001	1.390325e+000	1.899200e+000
6.513399794098252e-003	-8.409396e-001	1.396847e+000	1.899586e+000
6.513487087723050e-003	-8.464049e-001	1.397939e+000	1.899685e+000
6.513717447639989e-003	-8.608260e-001	1.397502e+000	1.899698e+000
6.513947807556928e-003	-8.752453e-001	1.397521e+000	1.899718e+000
6.514178167473867e-003	-8.896627e-001	1.397997e+000	1.899744e+000
6.514408527390807e-003	-9.040783e-001	1.398929e+000	1.899776e+000
6.514638887307745e-003	-9.184919e-001	1.400318e+000	1.899813e+000
6.514869247224685e-003	-9.329037e-001	1.402164e+000	1.899857e+000
6.515099607141623e-003	-9.473137e-001	1.404465e+000	1.899907e+000
6.515676997781315e-003	-9.834228e-001	1.472282e+000	1.903719e+000
6.515876577482307e-003	-9.959011e-001	1.564250e+000	1.927129e+000
6.516053915451460e-003	-1.006988e+000	1.691781e+000	1.948226e+000
6.516199598702651e-003	-1.016094e+000	1.802093e+000	1.966396e+000
6.516357044706325e-003	-1.025935e+000	1.926277e+000	1.987825e+000
6.516671243391456e-003	-1.045571e+000	2.177409e+000	2.028748e+000
6.516974558919041e-003	-1.064522e+000	2.424339e+000	2.070708e+000
6.517398548811848e-003	-1.091007e+000	2.775826e+000	2.128470e+000
6.517935095891236e-003	-1.124512e+000	3.228255e+000	2.204426e+000
6.518612138262384e-003	-1.166771e+000	3.809988e+000	2.300607e+000
6.519547766912396e-003	-1.225137e+000	4.631151e+000	2.437551e+000
6.520868312244322e-003	-1.307441e+000	5.821098e+000	2.634479e+000
6.522849295844843e-003	-1.430737e+000	7.645027e+000	2.940626e+000
6.522956193156204e-003	-1.437384e+000	7.745053e+000	2.957245e+000
6.523169987778923e-003	-1.450676e+000	7.946213e+000	2.990948e+000
6.523440754322115e-003	-1.467507e+000	8.194477e+000	3.032966e+000
6.523621920710711e-003	-1.478766e+000	8.348013e+000	3.058506e+000
6.523767086326526e-003	-1.487786e+000	8.453449e+000	3.076465e+000
6.523855166109541e-003	-1.493258e+000	8.495881e+000	3.084054e+000
6.523967980473907e-003	-1.500267e+000	8.518228e+000	3.087035e+000
6.524060382320268e-003	-1.506007e+000	8.522439e+000	3.087110e+000
6.524288028639612e-003	-1.520145e+000	8.522850e+000	3.087155e+000
6.524414137975053e-003	-1.527977e+000	8.523417e+000	3.087236e+000
6.524534592013206e-003	-1.535456e+000	8.528590e+000	3.088120e+000
6.524626925800148e-003	-1.541188e+000	8.532395e+000	3.088773e+000
6.524719259587091e-003	-1.546920e+000	8.535391e+000	3.089285e+000
6.524811593374032e-003	-1.552651e+000	8.537579e+000	3.089658e+000
6.524903927160975e-003	-1.558382e+000	8.538957e+000	3.089890e+000
6.524996260947917e-003	-1.564113e+000	8.539527e+000	3.089982e+000
6.525088594734860e-003	-1.569842e+000	8.539288e+000	3.089934e+000
6.525180928521801e-003	-1.575572e+000	8.538239e+000	3.089745e+000
6.534069115078410e-003	-2.128356e+000	8.538249e+000	3.089746e+000
6.542957301635018e-003	-2.670401e+000	8.538257e+000	3.089747e+000
6.551845488191626e-003	-3.201706e+000	8.538262e+000	3.089748e+000
6.560733674748233e-003	-3.722272e+000	8.538265e+000	3.089748e+000
6.569621861304841e-003	-4.232098e+000	8.538266e+000	3.089748e+000
6.578510047861449e-003	-4.731185e+000	8.538264e+000	3.089747e+000
6.587398234418057e-003	-5.219532e+000	8.538260e+000	3.089747e+000
6.607906046918056e-003	-6.272317e+000	8.538260e+000	3.089747e+000
6.628413859418056e-003	-7.221103e+000	8.538260e+000	3.089747e+000
6.648921671918055e-003	-8.050160e+000	8.538260e+000	3.089747e+000
6.669429484418054e-003	-8.745741e+000	8.538260e+000	3.089747e+000
6.689937296918053e-003	-9.296314e+000	8.538260e+000	3.089747e+000
6.710445109418052e-003	-9.692749e+000	8.538260e+000	3.089747e+000
6.730952921918051e-003	-9.928473e+000	8.538260e+000	3.089747e+000
6.751460734418050e-003	-9.999578e+000	8.538260e+000	3.089747e+000
6.771968546918049e-003	-9.904886e+000	8.538260e+000	3.089747e+000
6.792476359418048e-003	-9.645966e+000	8.538260e+000	3.089747e+000
6.812984171918047e-003	-9.227111e+000	8.538260e+000	3.089747e+000
6.833491984418046e-003	-8.655266e+000	8.538260e+000	3.089747e+000
6.853999796918045e-003	-7.939912e+000	8.538260e+000	3.089747e+000
6.874507609418044e-003	-7.092910e+000	8.538260e+000	3.089747e+000
6.895015421918043e-003	-6.128305e+000	8.538260e+000	3.089747e+000
6.915523234418042e-003	-5.062089e+000	8.538260e+000	3.089747e+000
6.936031046918041e-003	-3.911942e+000	8.538260e+000	3.089747e+000
6.956538859418040e-003	-2.696932e+000	8.538260e+000	3.089747e+000
6.977046671918039e-003	-1.437206e+000	8.538260e+000	3.089747e+000
6.997554484418038e-003	-1.536502e-001	8.538260e+000	3.089747e+000
7.000000000000000e-003	-1.714505e-014	8.538260e+000	3.089747e+000
