time	V(vin)	V(vo1)	V(vout)
8.983626088851915e-003	-1.026989e-001	-8.097252e-001	2.159151e-001
8.983786135034087e-003	-1.016986e-001	-7.921194e-001	1.906623e-001
8.983982920548372e-003	-1.004685e-001	-7.802178e-001	1.578142e-001
8.984120773306785e-003	-9.960668e-002	-7.746460e-001	1.409471e-001
8.984273931512946e-003	-9.864909e-002	-7.701697e-001	1.288711e-001
8.984501234112310e-003	-9.722777e-002	-7.651964e-001	1.174719e-001
8.984729798676134e-003	-9.579837e-002	-7.609888e-001	1.108277e-001
8.985090751717925e-003	-9.354062e-002	-7.552514e-001	1.052279e-001
8.985682686494153e-003	-8.983705e-002	-7.464530e-001	9.974023e-002
8.987363891636862e-003	-7.931162e-002	-7.221239e-001	8.865002e-002
8.988649605922576e-003	-7.125488e-002	-7.037254e-001	8.050949e-002
8.989935320208288e-003	-6.319479e-002	-6.847010e-001	7.243067e-002
8.991221034494002e-003	-5.513137e-002	-6.650508e-001	6.441358e-002
8.992506748779714e-003	-4.706462e-002	-6.447748e-001	5.645820e-002
8.993792463065429e-003	-3.899453e-002	-6.238729e-001	4.856454e-002
8.995078177351141e-003	-3.092111e-002	-6.023451e-001	4.073259e-002
8.996363891636855e-003	-2.284436e-002	-5.801915e-001	3.296236e-002
8.997363891636854e-003	-1.656240e-002	-5.610796e-001	2.716485e-002
8.998363891636853e-003	-1.027979e-002	-5.398642e-001	2.170008e-002
8.999363891636853e-003	-3.996776e-003	-5.147784e-001	1.696724e-002
9.000363891636852e-003	2.286397e-003	-4.815356e-001	1.402750e-002
9.001363891636851e-003	8.569479e-003	-4.314221e-001	1.469684e-002
9.002363891636851e-003	1.485222e-002	-3.531147e-001	1.984667e-002
9.003363891636850e-003	2.113438e-002	-2.383772e-001	2.784369e-002
9.004363891636849e-003	2.741570e-002	-8.417485e-002	3.658330e-002
9.005363891636848e-003	3.369594e-002	1.099213e-001	4.537394e-002
9.006363891636848e-003	3.997486e-002	3.328775e-001	5.315429e-002
9.007130217697938e-003	4.478550e-002	4.773583e-001	5.465954e-002
9.008048434600504e-003	5.054826e-002	5.652709e-001	5.036331e-002
9.008433739745789e-003	5.296595e-002	5.728667e-001	5.067892e-002
9.008794349561087e-003	5.522841e-002	5.737719e-001	5.413327e-002
9.009184225582076e-003	5.767417e-002	5.778714e-001	5.712950e-002
9.009616447677674e-003	6.038516e-002	5.817293e-001	5.950624e-002
9.010010148124413e-003	6.285416e-002	5.853196e-001	6.207859e-002
9.010451458757200e-003	6.562126e-002	5.892730e-001	6.480752e-002
9.010934298942732e-003	6.864820e-002	5.934587e-001	6.780742e-002
9.011527664546760e-003	7.236714e-002	5.986256e-001	7.155579e-002
9.015358824221342e-003	9.638711e-002	6.294378e-001	9.553903e-002
9.019189983895923e-003	1.203167e-001	6.593920e-001	1.194389e-001
9.023021143570505e-003	1.441560e-001	6.884882e-001	1.432555e-001
9.026852303245089e-003	1.679049e-001	7.167265e-001	1.669887e-001
9.030683462919671e-003	1.915634e-001	7.441068e-001	1.906387e-001
9.034514622594253e-003	2.151316e-001	7.706291e-001	2.142052e-001
9.038345782268835e-003	2.386094e-001	7.962934e-001	2.376885e-001
9.049345782268826e-003	3.058447e-001	8.693543e-001	3.049254e-001
9.060345782268818e-003	3.708744e-001	9.395400e-001	3.699602e-001
9.071345782268810e-003	4.336986e-001	1.006851e+000	4.327928e-001
9.082345782268802e-003	4.943173e-001	1.071286e+000	4.934233e-001
9.093345782268794e-003	5.527304e-001	1.132846e+000	5.518516e-001
9.104345782268786e-003	6.089380e-001	1.191531e+000	6.080778e-001
9.115345782268778e-003	6.629400e-001	1.247341e+000	6.621019e-001
9.133631496554480e-003	7.461813e-001	1.333484e+000	7.453836e-001
9.151917210840179e-003	8.176843e-001	1.407448e+000	8.169298e-001
9.170202925125881e-003	8.774491e-001	1.469233e+000	8.767404e-001
9.188488639411581e-003	9.254757e-001	1.518840e+000	9.248155e-001
9.206774353697282e-003	9.617640e-001	1.556268e+000	9.611551e-001
9.225060067982982e-003	9.863142e-001	1.581517e+000	9.857592e-001
9.243345782268684e-003	9.991261e-001	1.594587e+000	9.986277e-001
9.262631496554385e-003	9.954381e-001	1.591013e+000	9.949996e-001
9.281917210840084e-003	9.783585e-001	1.573580e+000	9.779772e-001
9.301202925125785e-003	9.478873e-001	1.542287e+000	9.475603e-001
9.320488639411484e-003	9.040245e-001	1.497135e+000	9.037490e-001
9.339774353697185e-003	8.467701e-001	1.438122e+000	8.465433e-001
9.359060067982884e-003	7.761242e-001	1.365251e+000	7.759431e-001
9.378345782268585e-003	6.920867e-001	1.278519e+000	6.919485e-001
9.389631496554292e-003	6.384486e-001	1.223195e+000	6.383328e-001
9.400917210839997e-003	5.823433e-001	1.164793e+000	5.822465e-001
9.412202925125703e-003	5.237707e-001	1.103312e+000	5.236897e-001
9.423488639411408e-003	4.627308e-001	1.038753e+000	4.626624e-001
9.434774353697115e-003	3.992237e-001	9.711155e-001	3.991645e-001
9.446060067982820e-003	3.332493e-001	9.003996e-001	3.331961e-001
9.457345782268527e-003	2.648076e-001	8.266052e-001	2.647571e-001
9.461774353697095e-003	2.378234e-001	7.974546e-001	2.377758e-001
9.466202925125664e-003	2.107079e-001	7.673236e-001	2.106581e-001
9.470631496554232e-003	1.834610e-001	7.362121e-001	1.834040e-001
9.475060067982799e-003	1.560828e-001	7.041203e-001	1.560135e-001
9.479488639411367e-003	1.285733e-001	6.710480e-001	1.284867e-001
9.483917210839936e-003	1.009324e-001	6.369953e-001	1.008235e-001
9.488345782268504e-003	7.316019e-002	6.019622e-001	7.302398e-002
9.489345782268503e-003	6.689182e-002	5.936251e-001	6.674790e-002
9.490345782268502e-003	6.062143e-002	5.848795e-001	6.046384e-002
9.491345782268502e-003	5.434901e-002	5.757252e-001	5.417182e-002
9.492345782268501e-003	4.807458e-002	5.661625e-001	4.787184e-002
9.493345782268500e-003	4.179812e-002	5.561911e-001	4.156389e-002
9.494345782268500e-003	3.551964e-002	5.458112e-001	3.524797e-002
9.495345782268499e-003	2.923914e-002	5.350227e-001	2.892408e-002
9.496345782268498e-003	2.295811e-002	5.228847e-001	2.257099e-002
9.497345782268497e-003	1.667617e-002	5.090954e-001	1.617403e-002
9.498345782268497e-003	1.039357e-002	4.925092e-001	9.692707e-003
9.499345782268496e-003	4.110560e-003	4.705921e-001	3.021315e-003
9.500345782268495e-003	-2.172612e-003	4.376720e-001	-4.076946e-003
9.501345782268494e-003	-8.455698e-003	3.841370e-001	-1.185071e-002
9.502345782268494e-003	-1.473845e-002	2.994181e-001	-2.027238e-002
9.503345782268493e-003	-2.102062e-002	1.768936e-001	-2.900608e-002
9.504345782268492e-003	-2.730196e-002	1.490648e-002	-3.779161e-002
9.505345782268491e-003	-3.358223e-002	-1.857560e-001	-4.653958e-002
9.506345782268491e-003	-3.986116e-002	-4.094364e-001	-4.899806e-002
9.507068928425030e-003	-4.440079e-002	-5.471408e-001	-3.036019e-002
9.507787238038721e-003	-4.890914e-002	-6.251465e-001	1.138319e-002
9.508257537681787e-003	-5.186037e-002	-6.447256e-001	3.594680e-002
9.508625363368228e-003	-5.416823e-002	-6.516583e-001	4.397481e-002
9.509588544575662e-003	-6.021016e-002	-6.675337e-001	5.158200e-002
9.511815708367188e-003	-7.417211e-002	-7.011601e-001	6.582711e-002
9.513387136938615e-003	-8.401710e-002	-7.241201e-001	7.577076e-002
9.514958565510042e-003	-9.385151e-002	-7.467243e-001	8.555262e-002
9.516529994081469e-003	-1.036753e-001	-7.689726e-001	9.517269e-002
9.518101422652898e-003	-1.134886e-001	-7.908651e-001	1.046310e-001
9.519672851224325e-003	-1.232912e-001	-8.124018e-001	1.139274e-001
9.521244279795752e-003	-1.330833e-001	-8.335826e-001	1.230621e-001
9.522815708367180e-003	-1.428648e-001	-8.544076e-001	1.320350e-001
9.524815708367178e-003	-1.552907e-001	-8.796058e-001	1.415773e-001
9.525815708367177e-003	-1.614945e-001	-8.911110e-001	1.447900e-001
9.526815708367177e-003	-1.676920e-001	-9.013669e-001	1.460709e-001
9.527815708367176e-003	-1.738829e-001	-9.101784e-001	1.449091e-001
9.528815708367175e-003	-1.800669e-001	-9.177364e-001	1.414232e-001
9.529815708367175e-003	-1.862438e-001	-9.244171e-001	1.362188e-001
9.530815708367174e-003	-1.924133e-001	-9.305367e-001	1.299075e-001
9.532815708367172e-003	-2.047293e-001	-9.417706e-001	1.153753e-001
9.534815708367171e-003	-2.170130e-001	-9.522657e-001	9.947997e-002
9.535815708367170e-003	-2.231422e-001	-9.582461e-001	9.179612e-002
9.536154145966194e-003	-2.252145e-001	-9.640283e-001	9.071878e-002
9.536307801025726e-003	-2.261550e-001	-9.723236e-001	9.335181e-002
9.536450373539946e-003	-2.270276e-001	-9.855146e-001	1.015110e-001
9.536592232302067e-003	-2.278955e-001	-9.998168e-001	1.159054e-001
9.536755716110408e-003	-2.288956e-001	-1.014129e+000	1.369327e-001
9.536913027463805e-003	-2.298576e-001	-1.024549e+000	1.570656e-001
9.537146049646393e-003	-2.312823e-001	-1.035217e+000	1.814078e-001
9.537463957483991e-003	-2.332252e-001	-1.044934e+000	2.037654e-001
9.537858273476581e-003	-2.356337e-001	-1.053118e+000	2.193020e-001
9.538273033272473e-003	-2.381655e-001	-1.059676e+000	2.274313e-001
9.538781557163222e-003	-2.412675e-001	-1.066681e+000	2.326799e-001
9.541736658061724e-003	-2.592591e-001	-1.104688e+000	2.512605e-001
9.544691758960226e-003	-2.771460e-001	-1.142356e+000	2.696274e-001
9.547646859858728e-003	-2.949282e-001	-1.179684e+000	2.877805e-001
9.550601960757231e-003	-3.126058e-001	-1.216672e+000	3.057199e-001
9.553557061655733e-003	-3.301786e-001	-1.253319e+000	3.234455e-001
9.556512162554235e-003	-3.476468e-001	-1.289627e+000	3.409574e-001
9.559467263452737e-003	-3.650103e-001	-1.325595e+000	3.582555e-001
9.572324406309871e-003	-4.400151e-001	-1.480190e+000	4.335823e-001
9.585181549167003e-003	-5.110675e-001	-1.626383e+000	5.049777e-001
9.598038692024137e-003	-5.781677e-001	-1.764172e+000	5.724416e-001
9.610895834881271e-003	-6.413155e-001	-1.893559e+000	6.359740e-001
9.623752977738405e-003	-7.005110e-001	-2.014543e+000	6.955750e-001
9.636610120595537e-003	-7.557541e-001	-2.127124e+000	7.512445e-001
9.649467263452671e-003	-8.070450e-001	-2.231302e+000	8.029826e-001
9.679895834881221e-003	-9.053822e-001	-2.431392e+000	9.026569e-001
9.710324406309770e-003	-9.687258e-001	-2.560454e+000	9.673326e-001
9.740752977738319e-003	-9.970757e-001	-2.618488e+000	9.970098e-001
9.771181549166867e-003	-9.904321e-001	-2.605494e+000	9.916885e-001
9.801610120595416e-003	-9.487949e-001	-2.521471e+000	9.513686e-001
9.832038692023966e-003	-8.721640e-001	-2.366421e+000	8.760501e-001
9.862467263452515e-003	-7.605395e-001	-2.140342e+000	7.657331e-001
9.874610120595363e-003	-7.079450e-001	-2.033751e+000	7.135436e-001
9.886752977738212e-003	-6.520997e-001	-1.920131e+000	6.580927e-001
9.898895834881060e-003	-5.930036e-001	-1.799482e+000	5.993805e-001
9.911038692023907e-003	-5.306568e-001	-1.671802e+000	5.374069e-001
9.923181549166755e-003	-4.650593e-001	-1.537093e+000	4.721720e-001
9.935324406309605e-003	-3.962110e-001	-1.395354e+000	4.036757e-001
9.947467263452452e-003	-3.241120e-001	-1.246586e+000	3.319181e-001
9.948467263452452e-003	-3.181616e-001	-1.234227e+000	3.260040e-001
9.951610120595306e-003	-2.993612e-001	-1.195068e+000	3.071461e-001
9.954752977738162e-003	-2.804626e-001	-1.155644e+000	2.883410e-001
9.957895834881016e-003	-2.614658e-001	-1.115956e+000	2.695887e-001
9.961038692023871e-003	-2.423708e-001	-1.076003e+000	2.508892e-001
9.964181549166725e-003	-2.231776e-001	-1.035786e+000	2.322426e-001
9.967324406309581e-003	-2.038862e-001	-9.953049e-001	2.136487e-001
9.970467263452435e-003	-1.844966e-001	-9.545593e-001	1.951076e-001
9.972467263452434e-003	-1.721317e-001	-9.296919e-001	1.852150e-001
9.973467263452433e-003	-1.659390e-001	-9.184910e-001	1.820909e-001
9.974209698636863e-003	-1.613370e-001	-9.114807e-001	1.817256e-001
9.974875103181943e-003	-1.572095e-001	-9.066285e-001	1.837924e-001
9.975976039859509e-003	-1.503744e-001	-9.004675e-001	1.912306e-001
9.982438571015119e-003	-1.101179e-001	-8.676135e-001	2.468699e-001
9.982768245693344e-003	-1.080589e-001	-8.653178e-001	2.489992e-001
9.983136088900810e-003	-1.057609e-001	-8.596646e-001	2.498791e-001
9.983345301484134e-003	-1.044537e-001	-8.453012e-001	2.437412e-001
9.983604616890560e-003	-1.028331e-001	-8.113949e-001	2.192000e-001
9.983746812211069e-003	-1.019444e-001	-7.949294e-001	1.963695e-001
9.983919818742394e-003	-1.008630e-001	-7.830408e-001	1.660320e-001
9.984056942820075e-003	-1.000057e-001	-7.767547e-001	1.473594e-001
9.984211908022128e-003	-9.903689e-002	-7.718122e-001	1.333393e-001
9.984479473058120e-003	-9.736386e-002	-7.656663e-001	1.185844e-001
9.984756506691415e-003	-9.563132e-002	-7.605701e-001	1.103716e-001
9.985206989429894e-003	-9.281345e-002	-7.534887e-001	1.039461e-001
9.985860608272511e-003	-8.872360e-002	-7.438579e-001	9.842151e-002
9.987414470830364e-003	-7.899250e-002	-7.220263e-001	8.841830e-002
9.988968333388219e-003	-6.925619e-002	-6.993470e-001	7.852788e-002
9.990522195946072e-003	-5.951468e-002	-6.758199e-001	6.875027e-002
9.992076058503925e-003	-4.976796e-002	-6.514451e-001	5.908547e-002
9.993629921061778e-003	-4.001603e-002	-6.262226e-001	4.953347e-002
9.995183783619632e-003	-3.025889e-002	-6.001524e-001	4.009427e-002
9.996737646177485e-003	-2.049654e-002	-5.732344e-001	3.076787e-002
9.997737646177484e-003	-1.421431e-002	-5.534694e-001	2.506763e-002
9.998737646177484e-003	-7.931520e-003	-5.311019e-001	1.980940e-002
9.999737646177483e-003	-1.648417e-003	-5.055737e-001	1.513554e-002
1.000000000000000e-002	-2.449294e-015	-4.979936e-001	1.407075e-002
